Seed,Network_Type,N_max,Epoch,Base_Loss,Size_Loss,Hidden_Layer_Size,Learning_Rate,Num_Epochs,Size_Influence
3,Spiral_Grown,10,800,1.2604771852493286,0.0,[1.],0.001,5000,0.02
3,Spiral_Grown,10,900,1.2534836530685425,0.0,[1.],0.001,5000,0.02
3,Spiral_Grown,10,1000,1.2449308633804321,0.0,[1.],0.001,5000,0.02
3,Spiral_Grown,10,1100,1.233628273010254,0.0,[1.],0.001,5000,0.02
3,Spiral_Grown,10,1200,1.2184535264968872,0.0,[1.],0.001,5000,0.02
3,Spiral_Grown,10,1300,1.1982450485229492,0.0,[1.],0.001,5000,0.02
3,Spiral_Grown,10,1400,1.1722333431243896,0.0,[1.],0.001,5000,0.02
3,Spiral_Grown,10,1500,1.1406338214874268,0.0,[1.],0.001,5000,0.02
3,Spiral_Grown,10,1600,1.1049381494522095,0.0,[1.],0.001,5000,0.02
3,Spiral_Grown,10,1700,1.0672385692596436,0.0,[1.],0.001,5000,0.02
3,Spiral_Grown,10,1800,1.0292901992797852,0.0,[1.],0.001,5000,0.02
3,Spiral_Grown,10,1900,0.9920933246612549,0.0,[1.],0.001,5000,0.02
3,Spiral_Grown,10,2000,0.9561001062393188,0.0,[1.],0.001,5000,0.02
3,Spiral_Grown,10,2100,0.9216371774673462,0.0,[1.],0.001,5000,0.02
3,Spiral_Grown,10,2200,0.8890570998191833,0.0,[1.],0.001,5000,0.02
3,Spiral_Grown,10,2300,0.8586283922195435,0.0,[1.],0.001,5000,0.02
3,Spiral_Grown,10,2400,0.8304305076599121,0.0,[1.],0.001,5000,0.02
3,Spiral_Grown,10,2500,0.8043618202209473,0.0,[1.],0.001,5000,0.02
3,Spiral_Grown,10,2600,0.7802136540412903,0.0,[1.],0.001,5000,0.02
3,Spiral_Grown,10,2700,0.7577415108680725,0.0,[1.],0.001,5000,0.02
3,Spiral_Grown,10,2800,0.7367079854011536,0.0,[1.],0.001,5000,0.02
3,Spiral_Grown,10,2900,0.7168930172920227,0.0,[1.],0.001,5000,0.02
3,Spiral_Grown,10,3000,0.698082447052002,0.0,[1.],0.001,5000,0.02
3,Spiral_Grown,10,3100,0.6800652146339417,0.0,[1.],0.001,5000,0.02
3,Spiral_Grown,10,3200,0.6626662611961365,0.0,[1.],0.001,5000,0.02
3,Spiral_Grown,10,3300,0.6457812786102295,0.0,[1.],0.001,5000,0.02
3,Spiral_Grown,10,3400,0.6293700337409973,0.0,[1.],0.001,5000,0.02
3,Spiral_Grown,10,3500,0.6134341359138489,0.0,[1.],0.001,5000,0.02
3,Spiral_Grown,10,3600,0.598003089427948,0.0,[1.],0.001,5000,0.02
3,Spiral_Grown,10,3700,0.5831230282783508,0.0,[1.],0.001,5000,0.02
3,Spiral_Grown,10,3800,0.5688450336456299,0.0,[1.],0.001,5000,0.02
3,Spiral_Grown,10,3900,0.5552133917808533,0.0,[1.],0.001,5000,0.02
3,Spiral_Grown,10,4000,0.542255163192749,0.0,[1.],0.001,5000,0.02
3,Spiral_Grown,10,4100,0.5299735069274902,0.0,[1.],0.001,5000,0.02
3,Spiral_Grown,10,4200,0.5183451771736145,0.0,[1.],0.001,5000,0.02
3,Spiral_Grown,10,4300,0.507319986820221,0.0,[1.],0.001,5000,0.02
3,Spiral_Grown,10,4400,0.49682530760765076,0.0,[1.],0.001,5000,0.02
3,Spiral_Grown,10,4500,0.4867818057537079,0.0,[1.],0.001,5000,0.02
3,Spiral_Grown,10,4600,0.47713813185691833,0.0,[1.],0.001,5000,0.02
3,Spiral_Grown,10,4700,0.46789443492889404,0.0,[1.],0.001,5000,0.02
3,Spiral_Grown,10,4800,0.45908117294311523,0.0,[1.],0.001,5000,0.02
3,Spiral_Grown,10,4900,0.4507220387458801,0.0,[1.],0.001,5000,0.02
3,Spiral_Growing,10,0,1.6145564317703247,0.01996004395186901,[0.0009994],0.001,5000,0.02
3,Spiral_Growing,10,100,1.6071661710739136,0.01622833125293255,[0.09921335],0.001,5000,0.02
3,Spiral_Growing,10,200,1.5703502893447876,0.013043612241744995,[0.192423],0.001,5000,0.02
3,Spiral_Growing,10,300,1.4627076387405396,0.010356657207012177,[0.280394],0.001,5000,0.02
3,Spiral_Growing,10,400,1.3405574560165405,0.008114649914205074,[0.36302865],0.001,5000,0.02
3,Spiral_Growing,10,500,1.2781434059143066,0.0062667555175721645,[0.44023415],0.001,5000,0.02
3,Spiral_Growing,10,600,1.249335527420044,0.004764269571751356,[0.5119288],0.001,5000,0.02
3,Spiral_Growing,10,700,1.2223848104476929,0.0035608415491878986,[0.57804966],0.001,5000,0.02
3,Spiral_Growing,10,800,1.1859594583511353,0.0026127654127776623,[0.63856083],0.001,5000,0.02
3,Spiral_Growing,10,900,1.1386439800262451,0.0018793129129335284,[0.69346184],0.001,5000,0.02
3,Spiral_Growing,10,1000,1.0823209285736084,0.0013230667682364583,[0.7427971],0.001,5000,0.02
3,Spiral_Growing,10,1100,1.0203728675842285,0.0009102540207095444,[0.78666294],0.001,5000,0.02
3,Spiral_Growing,10,1200,0.9610108137130737,0.0006109944079071283,[0.8252152],0.001,5000,0.02
3,Spiral_Growing,10,1300,0.9081500768661499,0.00039947699406184256,[0.8586711],0.001,5000,0.02
3,Spiral_Growing,10,1400,0.8615434765815735,0.000253984093433246,[0.88730925],0.001,5000,0.02
3,Spiral_Growing,10,1500,0.820809543132782,0.00015676769544370472,[0.91146535],0.001,5000,0.02
3,Spiral_Growing,10,1600,0.7853720784187317,9.377898095408455e-05,[0.9315241],0.001,5000,0.02
3,Spiral_Growing,10,1700,0.7543326020240784,5.427714859251864e-05,[0.9479053],0.001,5000,0.02
3,Spiral_Growing,10,1800,0.7267371416091919,3.03411616187077e-05,[0.96105057],0.001,5000,0.02
3,Spiral_Growing,10,1900,0.7017979025840759,1.635262742638588e-05,[0.97140574],0.001,5000,0.02
3,Spiral_Growing,10,2000,0.6789539456367493,8.481766599288676e-06,[0.9794066],0.001,5000,0.02
3,Spiral_Growing,10,2100,0.657832145690918,4.225780685374048e-06,[0.9854642],0.001,5000,0.02
3,Spiral_Growing,10,2200,0.6381812691688538,2.0182048956485232e-06,[0.9899546],0.001,5000,0.02
3,Spiral_Growing,10,2300,0.6198273301124573,9.219800745086104e-07,[0.9932104],0.001,5000,0.02
3,Spiral_Growing,10,2400,0.60269695520401,4.0201783235715993e-07,[0.9955166],0.001,5000,0.02
3,Spiral_Growing,10,2500,0.5867325663566589,1.6686871617821453e-07,[0.9971115],0.001,5000,0.02
3,Spiral_Growing,10,2600,0.5718816518783569,6.579518441185428e-08,[0.99818623],0.001,5000,0.02
3,Spiral_Growing,10,2700,0.5580886006355286,2.4574006829425343e-08,[0.99889153],0.001,5000,0.02
3,Spiral_Growing,10,2800,0.5452460646629333,8.668054718441454e-09,[0.99934167],0.001,5000,0.02
3,Spiral_Growing,10,2900,0.533240795135498,2.8786375505518436e-09,[0.9996206],0.001,5000,0.02
3,Spiral_Growing,10,3000,0.5219319462776184,8.969755493914988e-10,[0.9997882],0.001,5000,0.02
3,Spiral_Growing,10,3100,0.5111836194992065,2.6166169231345293e-10,[0.9998856],0.001,5000,0.02
3,Spiral_Growing,10,3200,0.5009012818336487,7.091223441779704e-11,[0.99994045],0.001,5000,0.02
3,Spiral_Growing,10,3300,0.4910406470298767,1.769258524408901e-11,[0.99997026],0.001,5000,0.02
3,Spiral_Growing,10,3400,0.48159313201904297,4.230287127537924e-12,[0.99998546],0.001,5000,0.02
3,Spiral_Growing,10,3500,0.47256848216056824,1.0061995724466866e-12,[0.9999929],0.001,5000,0.02
3,Spiral_Growing,10,3600,0.46395981311798096,2.2282619271864895e-13,[0.99999666],0.001,5000,0.02
3,Spiral_Growing,10,3700,0.4557761251926422,2.2282619271864895e-13,[0.99999666],0.001,5000,0.02
3,Spiral_Growing,10,3800,0.44801777601242065,2.2282619271864895e-13,[0.99999666],0.001,5000,0.02
3,Spiral_Growing,10,3900,0.4406644105911255,2.149391775674303e-13,[0.9999967],0.001,5000,0.02
3,Spiral_Growing,10,4000,0.4337054491043091,1.9213074870221697e-13,[0.9999969],0.001,5000,0.02
3,Spiral_Growing,10,4100,0.4271189570426941,1.7763568394002505e-13,[0.999997],0.001,5000,0.02
3,Spiral_Growing,10,4200,0.4208880066871643,1.569588914136083e-13,[0.9999972],0.001,5000,0.02
3,Spiral_Growing,10,4300,0.41498857736587524,1.438849039914203e-13,[0.9999973],0.001,5000,0.02
3,Spiral_Growing,10,4400,0.40939921140670776,1.3137935021573927e-13,[0.99999744],0.001,5000,0.02
3,Spiral_Growing,10,4500,0.4041004478931427,1.1368683772161603e-13,[0.9999976],0.001,5000,0.02
3,Spiral_Growing,10,4600,0.3990744948387146,1.0260236806220249e-13,[0.99999774],0.001,5000,0.02
3,Spiral_Growing,10,4700,0.3942866921424866,9.208633882555953e-14,[0.99999785],0.001,5000,0.02
3,Spiral_Growing,10,4800,0.38973405957221985,8.704148513061227e-14,[0.9999979],0.001,5000,0.02
3,Spiral_Growing,10,4900,0.3853980600833893,7.737809958746622e-14,[0.99999803],0.001,5000,0.02
3,Spiral_Grown,10,0,1.6559338569641113,0.0,[1.],0.001,5000,0.03
3,Spiral_Grown,10,100,1.5458965301513672,0.0,[1.],0.001,5000,0.03
3,Spiral_Grown,10,200,1.455891489982605,0.0,[1.],0.001,5000,0.03
3,Spiral_Grown,10,300,1.372828483581543,0.0,[1.],0.001,5000,0.03
3,Spiral_Grown,10,400,1.317926049232483,0.0,[1.],0.001,5000,0.03
3,Spiral_Grown,10,500,1.2898876667022705,0.0,[1.],0.001,5000,0.03
3,Spiral_Grown,10,600,1.2758582830429077,0.0,[1.],0.001,5000,0.03
3,Spiral_Grown,10,700,1.2673087120056152,0.0,[1.],0.001,5000,0.03
3,Spiral_Grown,10,800,1.2604771852493286,0.0,[1.],0.001,5000,0.03
3,Spiral_Grown,10,900,1.2534836530685425,0.0,[1.],0.001,5000,0.03
3,Spiral_Grown,10,1000,1.2449308633804321,0.0,[1.],0.001,5000,0.03
3,Spiral_Grown,10,1100,1.233628273010254,0.0,[1.],0.001,5000,0.03
3,Spiral_Grown,10,1200,1.2184535264968872,0.0,[1.],0.001,5000,0.03
3,Spiral_Grown,10,1300,1.1982450485229492,0.0,[1.],0.001,5000,0.03
3,Spiral_Grown,10,1400,1.1722333431243896,0.0,[1.],0.001,5000,0.03
3,Spiral_Grown,10,1500,1.1406338214874268,0.0,[1.],0.001,5000,0.03
3,Spiral_Grown,10,1600,1.1049381494522095,0.0,[1.],0.001,5000,0.03
3,Spiral_Grown,10,1700,1.0672385692596436,0.0,[1.],0.001,5000,0.03
3,Spiral_Grown,10,1800,1.0292901992797852,0.0,[1.],0.001,5000,0.03
3,Spiral_Grown,10,1900,0.9920933246612549,0.0,[1.],0.001,5000,0.03
3,Spiral_Grown,10,2000,0.9561001062393188,0.0,[1.],0.001,5000,0.03
3,Spiral_Grown,10,2100,0.9216371774673462,0.0,[1.],0.001,5000,0.03
3,Spiral_Grown,10,2200,0.8890570998191833,0.0,[1.],0.001,5000,0.03
3,Spiral_Grown,10,2300,0.8586283922195435,0.0,[1.],0.001,5000,0.03
3,Spiral_Grown,10,2400,0.8304305076599121,0.0,[1.],0.001,5000,0.03
3,Spiral_Grown,10,2500,0.8043618202209473,0.0,[1.],0.001,5000,0.03
3,Spiral_Grown,10,2600,0.7802136540412903,0.0,[1.],0.001,5000,0.03
3,Spiral_Grown,10,2700,0.7577415108680725,0.0,[1.],0.001,5000,0.03
3,Spiral_Grown,10,2800,0.7367079854011536,0.0,[1.],0.001,5000,0.03
3,Spiral_Grown,10,2900,0.7168930172920227,0.0,[1.],0.001,5000,0.03
3,Spiral_Grown,10,3000,0.698082447052002,0.0,[1.],0.001,5000,0.03
3,Spiral_Grown,10,3100,0.6800652146339417,0.0,[1.],0.001,5000,0.03
3,Spiral_Grown,10,3200,0.6626662611961365,0.0,[1.],0.001,5000,0.03
3,Spiral_Grown,10,3300,0.6457812786102295,0.0,[1.],0.001,5000,0.03
3,Spiral_Grown,10,3400,0.6293700337409973,0.0,[1.],0.001,5000,0.03
3,Spiral_Grown,10,3500,0.6134341359138489,0.0,[1.],0.001,5000,0.03
3,Spiral_Grown,10,3600,0.598003089427948,0.0,[1.],0.001,5000,0.03
3,Spiral_Grown,10,3700,0.5831230282783508,0.0,[1.],0.001,5000,0.03
3,Spiral_Grown,10,3800,0.5688450336456299,0.0,[1.],0.001,5000,0.03
3,Spiral_Grown,10,3900,0.5552133917808533,0.0,[1.],0.001,5000,0.03
3,Spiral_Grown,10,4000,0.542255163192749,0.0,[1.],0.001,5000,0.03
3,Spiral_Grown,10,4100,0.5299735069274902,0.0,[1.],0.001,5000,0.03
3,Spiral_Grown,10,4200,0.5183451771736145,0.0,[1.],0.001,5000,0.03
3,Spiral_Grown,10,4300,0.507319986820221,0.0,[1.],0.001,5000,0.03
3,Spiral_Grown,10,4400,0.49682530760765076,0.0,[1.],0.001,5000,0.03
3,Spiral_Grown,10,4500,0.4867818057537079,0.0,[1.],0.001,5000,0.03
3,Spiral_Grown,10,4600,0.47713813185691833,0.0,[1.],0.001,5000,0.03
3,Spiral_Grown,10,4700,0.46789443492889404,0.0,[1.],0.001,5000,0.03
3,Spiral_Grown,10,4800,0.45908117294311523,0.0,[1.],0.001,5000,0.03
3,Spiral_Grown,10,4900,0.4507220387458801,0.0,[1.],0.001,5000,0.03
3,Spiral_Growing,10,0,1.6145564317703247,0.02994006685912609,[0.0009994],0.001,5000,0.03
3,Spiral_Growing,10,100,1.6071661710739136,0.024342495948076248,[0.09921335],0.001,5000,0.03
3,Spiral_Growing,10,200,1.5703502893447876,0.019565416499972343,[0.19242305],0.001,5000,0.03
3,Spiral_Growing,10,300,1.4627076387405396,0.015534982085227966,[0.28039402],0.001,5000,0.03
3,Spiral_Growing,10,400,1.3405574560165405,0.012171972543001175,[0.3630287],0.001,5000,0.03
3,Spiral_Growing,10,500,1.2781434059143066,0.009400133043527603,[0.44023418],0.001,5000,0.03
3,Spiral_Growing,10,600,1.249335527420044,0.007146404590457678,[0.5119288],0.001,5000,0.03
3,Spiral_Growing,10,700,1.2223848104476929,0.005341262556612492,[0.57804966],0.001,5000,0.03
3,Spiral_Growing,10,800,1.1859594583511353,0.00391914788633585,[0.63856083],0.001,5000,0.03
3,Spiral_Growing,10,900,1.1386440992355347,0.0028189693111926317,[0.69346184],0.001,5000,0.03
3,Spiral_Growing,10,1000,1.0823209285736084,0.0019846013747155666,[0.742797],0.001,5000,0.03
3,Spiral_Growing,10,1100,1.0203731060028076,0.0013653818750753999,[0.7866629],0.001,5000,0.03
3,Spiral_Growing,10,1200,0.9610108137130737,0.0009164921939373016,[0.82521516],0.001,5000,0.03
3,Spiral_Growing,10,1300,0.9081510305404663,0.0005992159713059664,[0.85867107],0.001,5000,0.03
3,Spiral_Growing,10,1400,0.8615434765815735,0.00038097650394774973,[0.8873092],0.001,5000,0.03
3,Spiral_Growing,10,1500,0.8208097219467163,0.0002351518633076921,[0.9114653],0.001,5000,0.03
3,Spiral_Growing,10,1600,0.7853705883026123,0.00014066870789974928,[0.93152404],0.001,5000,0.03
3,Spiral_Growing,10,1700,0.754331111907959,8.141572470776737e-05,[0.9479053],0.001,5000,0.03
3,Spiral_Growing,10,1800,0.7267398834228516,4.5511744247050956e-05,[0.96105057],0.001,5000,0.03
3,Spiral_Growing,10,1900,0.7017970085144043,2.4528942958568223e-05,[0.97140574],0.001,5000,0.03
3,Spiral_Growing,10,2000,0.6789543032646179,1.2722649444185663e-05,[0.9794066],0.001,5000,0.03
3,Spiral_Growing,10,2100,0.6578320264816284,6.338671028061071e-06,[0.9854642],0.001,5000,0.03
3,Spiral_Growing,10,2200,0.6381773948669434,3.0273074571596226e-06,[0.9899546],0.001,5000,0.03
3,Spiral_Growing,10,2300,0.6198272705078125,1.382970140184625e-06,[0.9932104],0.001,5000,0.03
3,Spiral_Growing,10,2400,0.6026960015296936,6.030267059031758e-07,[0.9955166],0.001,5000,0.03
3,Spiral_Growing,10,2500,0.5867332816123962,2.503030884781765e-07,[0.9971115],0.001,5000,0.03
3,Spiral_Growing,10,2600,0.5718860030174255,9.869277306506774e-08,[0.99818623],0.001,5000,0.03
3,Spiral_Growing,10,2700,0.558086633682251,3.6861010244138015e-08,[0.99889153],0.001,5000,0.03
3,Spiral_Growing,10,2800,0.545246958732605,1.300208207766218e-08,[0.99934167],0.001,5000,0.03
3,Spiral_Growing,10,2900,0.5332421660423279,4.317956658894673e-09,[0.9996206],0.001,5000,0.03
3,Spiral_Growing,10,3000,0.5219319462776184,1.3454632963316726e-09,[0.9997882],0.001,5000,0.03
3,Spiral_Growing,10,3100,0.5111851096153259,3.924925384701794e-10,[0.9998856],0.001,5000,0.03
3,Spiral_Growing,10,3200,0.5009011626243591,1.0636835162669556e-10,[0.99994045],0.001,5000,0.03
3,Spiral_Growing,10,3300,0.49104008078575134,2.6538876998771777e-11,[0.99997026],0.001,5000,0.03
3,Spiral_Growing,10,3400,0.4815943241119385,6.345430691306886e-12,[0.99998546],0.001,5000,0.03
3,Spiral_Growing,10,3500,0.4725649058818817,1.5092993044599212e-12,[0.9999929],0.001,5000,0.03
3,Spiral_Growing,10,3600,0.46395638585090637,3.3423928230170985e-13,[0.99999666],0.001,5000,0.03
