Seed,Network_Type,N_max,Epoch,Base_Loss,Size_Loss,Hidden_Layer_Size,Learning_Rate,Num_Epochs,Size_Influence
4,Spiral_Grown,10,0,1.6303908824920654,0.0,[1.],0.001,5000,0.01
4,Spiral_Grown,10,100,1.5056183338165283,0.0,[1.],0.001,5000,0.01
4,Spiral_Grown,10,200,1.4013772010803223,0.0,[1.],0.001,5000,0.01
4,Spiral_Grown,10,300,1.3291584253311157,0.0,[1.],0.001,5000,0.01
4,Spiral_Grown,10,400,1.2883994579315186,0.0,[1.],0.001,5000,0.01
4,Spiral_Grown,10,500,1.2672139406204224,0.0,[1.],0.001,5000,0.01
4,Spiral_Grown,10,600,1.2555460929870605,0.0,[1.],0.001,5000,0.01
4,Spiral_Grown,10,700,1.2471997737884521,0.0,[1.],0.001,5000,0.01
4,Spiral_Grown,10,800,1.2394541501998901,0.0,[1.],0.001,5000,0.01
4,Spiral_Grown,10,900,1.2311538457870483,0.0,[1.],0.001,5000,0.01
4,Spiral_Grown,10,1000,1.2213413715362549,0.0,[1.],0.001,5000,0.01
4,Spiral_Grown,10,1100,1.2083566188812256,0.0,[1.],0.001,5000,0.01
4,Spiral_Grown,10,1200,1.190589427947998,0.0,[1.],0.001,5000,0.01
4,Spiral_Grown,10,1300,1.1677052974700928,0.0,[1.],0.001,5000,0.01
4,Spiral_Grown,10,1400,1.139211654663086,0.0,[1.],0.001,5000,0.01
4,Spiral_Grown,10,1500,1.1054496765136719,0.0,[1.],0.001,5000,0.01
4,Spiral_Grown,10,1600,1.0683029890060425,0.0,[1.],0.001,5000,0.01
4,Spiral_Grown,10,1700,1.0297298431396484,0.0,[1.],0.001,5000,0.01
4,Spiral_Grown,10,1800,0.9912464022636414,0.0,[1.],0.001,5000,0.01
4,Spiral_Grown,10,1900,0.9540018439292908,0.0,[1.],0.001,5000,0.01
4,Spiral_Grown,10,2000,0.9189326167106628,0.0,[1.],0.001,5000,0.01
4,Spiral_Grown,10,2100,0.8866521120071411,0.0,[1.],0.001,5000,0.01
4,Spiral_Grown,10,2200,0.8572252988815308,0.0,[1.],0.001,5000,0.01
4,Spiral_Grown,10,2300,0.8302575349807739,0.0,[1.],0.001,5000,0.01
4,Spiral_Grown,10,2400,0.8051525950431824,0.0,[1.],0.001,5000,0.01
4,Spiral_Grown,10,2500,0.7813769578933716,0.0,[1.],0.001,5000,0.01
4,Spiral_Grown,10,2600,0.7586859464645386,0.0,[1.],0.001,5000,0.01
4,Spiral_Grown,10,2700,0.7371346354484558,0.0,[1.],0.001,5000,0.01
4,Spiral_Grown,10,2800,0.7168293595314026,0.0,[1.],0.001,5000,0.01
4,Spiral_Grown,10,2900,0.6977395415306091,0.0,[1.],0.001,5000,0.01
4,Spiral_Grown,10,3000,0.6797198057174683,0.0,[1.],0.001,5000,0.01
4,Spiral_Grown,10,3100,0.6626036763191223,0.0,[1.],0.001,5000,0.01
4,Spiral_Grown,10,3200,0.6462504267692566,0.0,[1.],0.001,5000,0.01
4,Spiral_Grown,10,3300,0.6305498480796814,0.0,[1.],0.001,5000,0.01
4,Spiral_Grown,10,3400,0.6154220700263977,0.0,[1.],0.001,5000,0.01
4,Spiral_Grown,10,3500,0.600830078125,0.0,[1.],0.001,5000,0.01
4,Spiral_Grown,10,3600,0.5867802500724792,0.0,[1.],0.001,5000,0.01
4,Spiral_Grown,10,3700,0.5732917189598083,0.0,[1.],0.001,5000,0.01
4,Spiral_Grown,10,3800,0.56036376953125,0.0,[1.],0.001,5000,0.01
4,Spiral_Grown,10,3900,0.5479691624641418,0.0,[1.],0.001,5000,0.01
4,Spiral_Grown,10,4000,0.5360707640647888,0.0,[1.],0.001,5000,0.01
4,Spiral_Grown,10,4100,0.5246398448944092,0.0,[1.],0.001,5000,0.01
4,Spiral_Grown,10,4200,0.5136646628379822,0.0,[1.],0.001,5000,0.01
