Seed,Network_Type,N_max,Epoch,Base_Loss,Size_Loss,Hidden_Layer_Size,Learning_Rate,Num_Epochs,Size_Influence
2,Spiral_Grown,10,3100,0.5990757942199707,0.0,[1.],0.001,5000,0.02
2,Spiral_Grown,10,3200,0.5831641554832458,0.0,[1.],0.001,5000,0.02
2,Spiral_Grown,10,3300,0.5682069063186646,0.0,[1.],0.001,5000,0.02
2,Spiral_Grown,10,3400,0.5541075468063354,0.0,[1.],0.001,5000,0.02
2,Spiral_Grown,10,3500,0.5407781004905701,0.0,[1.],0.001,5000,0.02
2,Spiral_Grown,10,3600,0.5281409025192261,0.0,[1.],0.001,5000,0.02
2,Spiral_Grown,10,3700,0.5161299705505371,0.0,[1.],0.001,5000,0.02
2,Spiral_Grown,10,3800,0.5046907663345337,0.0,[1.],0.001,5000,0.02
2,Spiral_Grown,10,3900,0.49377912282943726,0.0,[1.],0.001,5000,0.02
2,Spiral_Grown,10,4000,0.48335978388786316,0.0,[1.],0.001,5000,0.02
2,Spiral_Grown,10,4100,0.47340449690818787,0.0,[1.],0.001,5000,0.02
2,Spiral_Grown,10,4200,0.4638899564743042,0.0,[1.],0.001,5000,0.02
2,Spiral_Grown,10,4300,0.4547960162162781,0.0,[1.],0.001,5000,0.02
2,Spiral_Grown,10,4400,0.44610410928726196,0.0,[1.],0.001,5000,0.02
2,Spiral_Grown,10,4500,0.437796413898468,0.0,[1.],0.001,5000,0.02
2,Spiral_Grown,10,4600,0.42985522747039795,0.0,[1.],0.001,5000,0.02
2,Spiral_Grown,10,4700,0.4222632050514221,0.0,[1.],0.001,5000,0.02
2,Spiral_Grown,10,4800,0.41500335931777954,0.0,[1.],0.001,5000,0.02
2,Spiral_Grown,10,4900,0.4080597460269928,0.0,[1.],0.001,5000,0.02
2,Spiral_Growing,10,0,1.6264619827270508,0.019960086792707443,[0.00099832],0.001,5000,0.02
2,Spiral_Growing,10,100,1.6100610494613647,0.016228368505835533,[0.09921226],0.001,5000,0.02
2,Spiral_Growing,10,200,1.5547549724578857,0.013043646700680256,[0.1924219],0.001,5000,0.02
2,Spiral_Growing,10,300,1.4313628673553467,0.010356687940657139,[0.28039292],0.001,5000,0.02
2,Spiral_Growing,10,400,1.3122693300247192,0.008114675991237164,[0.36302763],0.001,5000,0.02
2,Spiral_Growing,10,500,1.2605503797531128,0.006266777869313955,[0.44023317],0.001,5000,0.02
2,Spiral_Growing,10,600,1.2322721481323242,0.004764288663864136,[0.51192784],0.001,5000,0.02
2,Spiral_Growing,10,700,1.1978750228881836,0.003560855984687805,[0.5780488],0.001,5000,0.02
2,Spiral_Growing,10,800,1.1508642435073853,0.0026127758901566267,[0.6385601],0.001,5000,0.02
2,Spiral_Growing,10,900,1.0912882089614868,0.0018793216440826654,[0.6934611],0.001,5000,0.02
2,Spiral_Growing,10,1000,1.0253031253814697,0.001323073636740446,[0.7427964],0.001,5000,0.02
2,Spiral_Growing,10,1100,0.9625416994094849,0.0009102590847760439,[0.78666234],0.001,5000,0.02
2,Spiral_Growing,10,1200,0.9089731574058533,0.0006109981331974268,[0.8252147],0.001,5000,0.02
2,Spiral_Growing,10,1300,0.8647089004516602,0.0003994799917563796,[0.8586706],0.001,5000,0.02
2,Spiral_Growing,10,1400,0.8274452686309814,0.00025398621801286936,[0.8873088],0.001,5000,0.02
2,Spiral_Growing,10,1500,0.7949355244636536,0.00015676938346587121,[0.91146487],0.001,5000,0.02
2,Spiral_Growing,10,1600,0.7657120227813721,9.377996320836246e-05,[0.93152374],0.001,5000,0.02
2,Spiral_Growing,10,1700,0.7389650344848633,5.4277646995615214e-05,[0.94790506],0.001,5000,0.02
2,Spiral_Growing,10,1800,0.7142476439476013,3.0341532692546025e-05,[0.96105033],0.001,5000,0.02
2,Spiral_Growing,10,1900,0.691277801990509,1.635283297218848e-05,[0.97140557],0.001,5000,0.02
2,Spiral_Growing,10,2000,0.6698394417762756,8.481913937430363e-06,[0.9794064],0.001,5000,0.02
2,Spiral_Growing,10,2100,0.649777889251709,4.22588436777005e-06,[0.98546404],0.001,5000,0.02
2,Spiral_Growing,10,2200,0.6309869885444641,2.0182528714940418e-06,[0.9899545],0.001,5000,0.02
2,Spiral_Growing,10,2300,0.6134085655212402,9.220124752573611e-07,[0.99321026],0.001,5000,0.02
2,Spiral_Growing,10,2400,0.5970112085342407,4.020392054826516e-07,[0.9955165],0.001,5000,0.02
2,Spiral_Growing,10,2500,0.5817593336105347,1.668756084427514e-07,[0.99711144],0.001,5000,0.02
2,Spiral_Growing,10,2600,0.5675973892211914,6.57995045116877e-08,[0.9981862],0.001,5000,0.02
2,Spiral_Growing,10,2700,0.5544407963752747,2.4574006829425343e-08,[0.99889153],0.001,5000,0.02
2,Spiral_Growing,10,2800,0.5421847105026245,8.668054718441454e-09,[0.99934167],0.001,5000,0.02
2,Spiral_Growing,10,2900,0.5307214260101318,2.8786375505518436e-09,[0.9996206],0.001,5000,0.02
2,Spiral_Growing,10,3000,0.5199506878852844,8.969755493914988e-10,[0.9997882],0.001,5000,0.02
2,Spiral_Growing,10,3100,0.5097852945327759,2.6166169231345293e-10,[0.9998856],0.001,5000,0.02
2,Spiral_Growing,10,3200,0.5001511573791504,7.091223441779704e-11,[0.99994045],0.001,5000,0.02
2,Spiral_Growing,10,3300,0.49098658561706543,1.769258524408901e-11,[0.99997026],0.001,5000,0.02
2,Spiral_Growing,10,3400,0.4822365343570709,4.230287127537924e-12,[0.99998546],0.001,5000,0.02
2,Spiral_Growing,10,3500,0.47385793924331665,1.0061995724466866e-12,[0.9999929],0.001,5000,0.02
2,Spiral_Growing,10,3600,0.46581360697746277,2.2282619271864895e-13,[0.99999666],0.001,5000,0.02
2,Spiral_Growing,10,3700,0.4580770432949066,2.2282619271864895e-13,[0.99999666],0.001,5000,0.02
2,Spiral_Growing,10,3800,0.45063069462776184,2.2282619271864895e-13,[0.99999666],0.001,5000,0.02
2,Spiral_Growing,10,3900,0.4434620440006256,2.149391775674303e-13,[0.9999967],0.001,5000,0.02
2,Spiral_Growing,10,4000,0.43656203150749207,1.9213074870221697e-13,[0.9999969],0.001,5000,0.02
2,Spiral_Growing,10,4100,0.4299219846725464,1.7763568394002505e-13,[0.999997],0.001,5000,0.02
2,Spiral_Growing,10,4200,0.4235333502292633,1.569588914136083e-13,[0.9999972],0.001,5000,0.02
2,Spiral_Growing,10,4300,0.4173874258995056,1.438849039914203e-13,[0.9999973],0.001,5000,0.02
2,Spiral_Growing,10,4400,0.411477267742157,1.3137935021573927e-13,[0.99999744],0.001,5000,0.02
2,Spiral_Growing,10,4500,0.40579643845558167,1.1368683772161603e-13,[0.9999976],0.001,5000,0.02
2,Spiral_Growing,10,4600,0.4003358781337738,1.0260236806220249e-13,[0.99999774],0.001,5000,0.02
2,Spiral_Growing,10,4700,0.3950866758823395,9.208633882555953e-14,[0.99999785],0.001,5000,0.02
2,Spiral_Growing,10,4800,0.3900400698184967,8.704148513061227e-14,[0.9999979],0.001,5000,0.02
2,Spiral_Growing,10,4900,0.38517701625823975,7.737809958746622e-14,[0.99999803],0.001,5000,0.02
2,Spiral_Grown,10,0,1.5801812410354614,0.0,[1.],0.001,5000,0.03
2,Spiral_Grown,10,100,1.4671038389205933,0.0,[1.],0.001,5000,0.03
2,Spiral_Grown,10,200,1.3681955337524414,0.0,[1.],0.001,5000,0.03
2,Spiral_Grown,10,300,1.3053330183029175,0.0,[1.],0.001,5000,0.03
2,Spiral_Grown,10,400,1.2753956317901611,0.0,[1.],0.001,5000,0.03
2,Spiral_Grown,10,500,1.260782241821289,0.0,[1.],0.001,5000,0.03
2,Spiral_Grown,10,600,1.2510026693344116,0.0,[1.],0.001,5000,0.03
2,Spiral_Grown,10,700,1.2418915033340454,0.0,[1.],0.001,5000,0.03
2,Spiral_Grown,10,800,1.2315871715545654,0.0,[1.],0.001,5000,0.03
2,Spiral_Grown,10,900,1.2186862230300903,0.0,[1.],0.001,5000,0.03
2,Spiral_Grown,10,1000,1.2017858028411865,0.0,[1.],0.001,5000,0.03
2,Spiral_Grown,10,1100,1.1795988082885742,0.0,[1.],0.001,5000,0.03
2,Spiral_Grown,10,1200,1.1514124870300293,0.0,[1.],0.001,5000,0.03
2,Spiral_Grown,10,1300,1.1176791191101074,0.0,[1.],0.001,5000,0.03
2,Spiral_Grown,10,1400,1.0799973011016846,0.0,[1.],0.001,5000,0.03
2,Spiral_Grown,10,1500,1.0405137538909912,0.0,[1.],0.001,5000,0.03
2,Spiral_Grown,10,1600,1.001177191734314,0.0,[1.],0.001,5000,0.03
2,Spiral_Grown,10,1700,0.9632807374000549,0.0,[1.],0.001,5000,0.03
2,Spiral_Grown,10,1800,0.9273579120635986,0.0,[1.],0.001,5000,0.03
2,Spiral_Grown,10,1900,0.8933634757995605,0.0,[1.],0.001,5000,0.03
2,Spiral_Grown,10,2000,0.8610275387763977,0.0,[1.],0.001,5000,0.03
2,Spiral_Grown,10,2100,0.8301382660865784,0.0,[1.],0.001,5000,0.03
2,Spiral_Grown,10,2200,0.8006037473678589,0.0,[1.],0.001,5000,0.03
2,Spiral_Grown,10,2300,0.7724210619926453,0.0,[1.],0.001,5000,0.03
2,Spiral_Grown,10,2400,0.7456475496292114,0.0,[1.],0.001,5000,0.03
2,Spiral_Grown,10,2500,0.7203578352928162,0.0,[1.],0.001,5000,0.03
2,Spiral_Grown,10,2600,0.6965969204902649,0.0,[1.],0.001,5000,0.03
2,Spiral_Grown,10,2700,0.6743564009666443,0.0,[1.],0.001,5000,0.03
2,Spiral_Grown,10,2800,0.6535789966583252,0.0,[1.],0.001,5000,0.03
2,Spiral_Grown,10,2900,0.6341761350631714,0.0,[1.],0.001,5000,0.03
2,Spiral_Grown,10,3000,0.6160442233085632,0.0,[1.],0.001,5000,0.03
2,Spiral_Grown,10,3100,0.5990757942199707,0.0,[1.],0.001,5000,0.03
2,Spiral_Grown,10,3200,0.5831641554832458,0.0,[1.],0.001,5000,0.03
2,Spiral_Grown,10,3300,0.5682069063186646,0.0,[1.],0.001,5000,0.03
2,Spiral_Grown,10,3400,0.5541075468063354,0.0,[1.],0.001,5000,0.03
2,Spiral_Grown,10,3500,0.5407781004905701,0.0,[1.],0.001,5000,0.03
2,Spiral_Grown,10,3600,0.5281409025192261,0.0,[1.],0.001,5000,0.03
2,Spiral_Grown,10,3700,0.5161299705505371,0.0,[1.],0.001,5000,0.03
2,Spiral_Grown,10,3800,0.5046907663345337,0.0,[1.],0.001,5000,0.03
2,Spiral_Grown,10,3900,0.49377912282943726,0.0,[1.],0.001,5000,0.03
2,Spiral_Grown,10,4000,0.48335978388786316,0.0,[1.],0.001,5000,0.03
2,Spiral_Grown,10,4100,0.47340449690818787,0.0,[1.],0.001,5000,0.03
2,Spiral_Grown,10,4200,0.4638899564743042,0.0,[1.],0.001,5000,0.03
2,Spiral_Grown,10,4300,0.4547960162162781,0.0,[1.],0.001,5000,0.03
2,Spiral_Grown,10,4400,0.44610410928726196,0.0,[1.],0.001,5000,0.03
2,Spiral_Grown,10,4500,0.437796413898468,0.0,[1.],0.001,5000,0.03
2,Spiral_Grown,10,4600,0.42985522747039795,0.0,[1.],0.001,5000,0.03
2,Spiral_Grown,10,4700,0.4222632050514221,0.0,[1.],0.001,5000,0.03
2,Spiral_Grown,10,4800,0.41500335931777954,0.0,[1.],0.001,5000,0.03
2,Spiral_Grown,10,4900,0.4080597460269928,0.0,[1.],0.001,5000,0.03
2,Spiral_Growing,10,0,1.6264619827270508,0.029940130189061165,[0.00099832],0.001,5000,0.03
2,Spiral_Growing,10,100,1.6100610494613647,0.024342553690075874,[0.09921227],0.001,5000,0.03
2,Spiral_Growing,10,200,1.5547549724578857,0.019565468654036522,[0.19242197],0.001,5000,0.03
2,Spiral_Growing,10,300,1.4313628673553467,0.015535026788711548,[0.28039297],0.001,5000,0.03
2,Spiral_Growing,10,400,1.3122693300247192,0.012172011658549309,[0.3630277],0.001,5000,0.03
2,Spiral_Growing,10,500,1.2605503797531128,0.00940016657114029,[0.44023317],0.001,5000,0.03
2,Spiral_Growing,10,600,1.2322721481323242,0.0071464343927800655,[0.5119278],0.001,5000,0.03
2,Spiral_Growing,10,700,1.1978750228881836,0.00534128537401557,[0.57804877],0.001,5000,0.03
2,Spiral_Growing,10,800,1.1508642435073853,0.003919166512787342,[0.63856],0.001,5000,0.03
2,Spiral_Growing,10,900,1.0912882089614868,0.002818984678015113,[0.693461],0.001,5000,0.03
2,Spiral_Growing,10,1000,1.0253032445907593,0.0019846123177558184,[0.7427963],0.001,5000,0.03
2,Spiral_Growing,10,1100,0.9625418186187744,0.0013653902569785714,[0.7866622],0.001,5000,0.03
2,Spiral_Growing,10,1200,0.9089731574058533,0.0009164984221570194,[0.82521456],0.001,5000,0.03
2,Spiral_Growing,10,1300,0.8647088408470154,0.0005992210353724658,[0.8586705],0.001,5000,0.03
2,Spiral_Growing,10,1400,0.8274445533752441,0.0003809797635767609,[0.8873087],0.001,5000,0.03
2,Spiral_Growing,10,1500,0.794935405254364,0.00023515439534094185,[0.9114648],0.001,5000,0.03
2,Spiral_Growing,10,1600,0.7657122015953064,0.00014067017764318734,[0.9315237],0.001,5000,0.03
2,Spiral_Growing,10,1700,0.7389643788337708,8.141665603034198e-05,[0.947905],0.001,5000,0.03
2,Spiral_Growing,10,1800,0.7142482995986938,4.551243910100311e-05,[0.9610503],0.001,5000,0.03
2,Spiral_Growing,10,1900,0.6912769675254822,2.4529250367777422e-05,[0.97140557],0.001,5000,0.03
2,Spiral_Growing,10,2000,0.6698392629623413,1.2722870451398194e-05,[0.9794064],0.001,5000,0.03
2,Spiral_Growing,10,2100,0.6497774720191956,6.3387747104570735e-06,[0.9854641],0.001,5000,0.03
2,Spiral_Growing,10,2200,0.6309869289398193,3.027343154826667e-06,[0.98995453],0.001,5000,0.03
2,Spiral_Growing,10,2300,0.6134097576141357,1.3829943554810598e-06,[0.9932103],0.001,5000,0.03
2,Spiral_Growing,10,2400,0.5970112085342407,6.030427925907134e-07,[0.99551654],0.001,5000,0.03
2,Spiral_Growing,10,2500,0.5817590951919556,2.503030884781765e-07,[0.9971115],0.001,5000,0.03
2,Spiral_Growing,10,2600,0.567597508430481,9.869277306506774e-08,[0.99818623],0.001,5000,0.03
2,Spiral_Growing,10,2700,0.5544407367706299,3.6861010244138015e-08,[0.99889153],0.001,5000,0.03
2,Spiral_Growing,10,2800,0.5421847105026245,1.300208207766218e-08,[0.99934167],0.001,5000,0.03
2,Spiral_Growing,10,2900,0.5307214260101318,4.317956658894673e-09,[0.9996206],0.001,5000,0.03
2,Spiral_Growing,10,3000,0.5199505090713501,1.3454632963316726e-09,[0.9997882],0.001,5000,0.03
2,Spiral_Growing,10,3100,0.5097858905792236,3.924925384701794e-10,[0.9998856],0.001,5000,0.03
2,Spiral_Growing,10,3200,0.5001514554023743,1.0636835162669556e-10,[0.99994045],0.001,5000,0.03
2,Spiral_Growing,10,3300,0.49098724126815796,2.6538876998771777e-11,[0.99997026],0.001,5000,0.03
2,Spiral_Growing,10,3400,0.4822370111942291,6.345430691306886e-12,[0.99998546],0.001,5000,0.03
2,Spiral_Growing,10,3500,0.47385671734809875,1.5092993044599212e-12,[0.9999929],0.001,5000,0.03
