Seed,Network_Type,N_max,Epoch,Base_Loss,Size_Loss,Hidden_Layer_Size,Learning_Rate,Num_Epochs,Size_Influence
8,Spiral_Grown,10,0,1.6878474950790405,0.0,[1.],0.001,5000,0.01
8,Spiral_Grown,10,100,1.5435569286346436,0.0,[1.],0.001,5000,0.01
8,Spiral_Grown,10,200,1.439017653465271,0.0,[1.],0.001,5000,0.01
8,Spiral_Grown,10,300,1.351194977760315,0.0,[1.],0.001,5000,0.01
8,Spiral_Grown,10,400,1.3023334741592407,0.0,[1.],0.001,5000,0.01
8,Spiral_Grown,10,500,1.2807118892669678,0.0,[1.],0.001,5000,0.01
8,Spiral_Grown,10,600,1.2710883617401123,0.0,[1.],0.001,5000,0.01
8,Spiral_Grown,10,700,1.2648893594741821,0.0,[1.],0.001,5000,0.01
8,Spiral_Grown,10,800,1.2584854364395142,0.0,[1.],0.001,5000,0.01
8,Spiral_Grown,10,900,1.2508455514907837,0.0,[1.],0.001,5000,0.01
8,Spiral_Grown,10,1000,1.2410792112350464,0.0,[1.],0.001,5000,0.01
8,Spiral_Grown,10,1100,1.2284799814224243,0.0,[1.],0.001,5000,0.01
8,Spiral_Grown,10,1200,1.2126168012619019,0.0,[1.],0.001,5000,0.01
8,Spiral_Grown,10,1300,1.1927207708358765,0.0,[1.],0.001,5000,0.01
8,Spiral_Grown,10,1400,1.16744863986969,0.0,[1.],0.001,5000,0.01
8,Spiral_Grown,10,1500,1.1357043981552124,0.0,[1.],0.001,5000,0.01
8,Spiral_Grown,10,1600,1.097949504852295,0.0,[1.],0.001,5000,0.01
8,Spiral_Grown,10,1700,1.0564184188842773,0.0,[1.],0.001,5000,0.01
8,Spiral_Grown,10,1800,1.0139819383621216,0.0,[1.],0.001,5000,0.01
8,Spiral_Grown,10,1900,0.9729587435722351,0.0,[1.],0.001,5000,0.01
8,Spiral_Grown,10,2000,0.9346480369567871,0.0,[1.],0.001,5000,0.01
8,Spiral_Grown,10,2100,0.899465024471283,0.0,[1.],0.001,5000,0.01
8,Spiral_Grown,10,2200,0.867289125919342,0.0,[1.],0.001,5000,0.01
8,Spiral_Grown,10,2300,0.8377769589424133,0.0,[1.],0.001,5000,0.01
8,Spiral_Grown,10,2400,0.8105499744415283,0.0,[1.],0.001,5000,0.01
8,Spiral_Grown,10,2500,0.7852717638015747,0.0,[1.],0.001,5000,0.01
