Seed,Network_Type,N_max,Epoch,Base_Loss,Size_Loss,Hidden_Layer_Size,Learning_Rate,Num_Epochs,Size_Influence
7,Spiral_Growing,10,300,1.4708622694015503,0.0051785241812467575,[0.28038037],0.001,5000,0.01
7,Spiral_Growing,10,400,1.3608460426330566,0.0040574935264885426,[0.36301538],0.001,5000,0.01
7,Spiral_Growing,10,500,1.29328453540802,0.0031335230451077223,[0.44022116],0.001,5000,0.01
7,Spiral_Growing,10,600,1.2548764944076538,0.0023822577204555273,[0.5119162],0.001,5000,0.01
7,Spiral_Growing,10,700,1.2249655723571777,0.0017805208917707205,[0.5780378],0.001,5000,0.01
7,Spiral_Growing,10,800,1.1897825002670288,0.0013064637314528227,[0.6385496],0.001,5000,0.01
7,Spiral_Growing,10,900,1.1447011232376099,0.0009397204266861081,[0.6934514],0.001,5000,0.01
7,Spiral_Growing,10,1000,1.0928014516830444,0.0006615840247832239,[0.74278724],0.001,5000,0.01
7,Spiral_Growing,10,1100,1.0378082990646362,0.0004551656893454492,[0.7866539],0.001,5000,0.01
7,Spiral_Growing,10,1200,0.9840875267982483,0.00030552531825378537,[0.8252072],0.001,5000,0.01
7,Spiral_Growing,10,1300,0.933546781539917,0.00019975870964117348,[0.858664],0.001,5000,0.01
7,Spiral_Growing,10,1400,0.8867118954658508,0.0001270054781343788,[0.8873033],0.001,5000,0.01
7,Spiral_Growing,10,1500,0.844860851764679,7.839324098313227e-05,[0.91146004],0.001,5000,0.01
7,Spiral_Growing,10,1600,0.808493435382843,4.6895693230908364e-05,[0.93151957],0.001,5000,0.01
7,Spiral_Growing,10,1700,0.7770348191261292,2.7142425096826628e-05,[0.9479016],0.001,5000,0.01
7,Spiral_Growing,10,1800,0.7492942214012146,1.5173041902016848e-05,[0.9610474],0.001,5000,0.01
7,Spiral_Growing,10,1900,0.7241065502166748,8.177814379450865e-06,[0.9714031],0.001,5000,0.01
7,Spiral_Growing,10,2000,0.7007319927215576,4.2417423173901625e-06,[0.9794045],0.001,5000,0.01
7,Spiral_Growing,10,2100,0.6788682341575623,2.1133062091394095e-06,[0.9854628],0.001,5000,0.01
7,Spiral_Growing,10,2200,0.6584811806678772,1.0093179980685818e-06,[0.9899535],0.001,5000,0.01
7,Spiral_Growing,10,2300,0.6396172642707825,4.611276267496578e-07,[0.99320936],0.001,5000,0.01
7,Spiral_Growing,10,2400,0.6222749948501587,2.0107304976590967e-07,[0.9955159],0.001,5000,0.01
7,Spiral_Growing,10,2500,0.6063584089279175,8.346879809550956e-08,[0.9971109],0.001,5000,0.01
7,Spiral_Growing,10,2600,0.5916895270347595,3.291705397145961e-08,[0.9981857],0.001,5000,0.01
7,Spiral_Growing,10,2700,0.5780563950538635,1.2296254681132268e-08,[0.9988911],0.001,5000,0.01
7,Spiral_Growing,10,2800,0.5652666687965393,4.337951775568172e-09,[0.99934137],0.001,5000,0.01
7,Spiral_Growing,10,2900,0.5531803965568542,1.4406759119012236e-09,[0.99962044],0.001,5000,0.01
7,Spiral_Growing,10,3000,0.5417084097862244,4.48992842905227e-10,[0.9997881],0.001,5000,0.01
7,Spiral_Growing,10,3100,0.5307947397232056,1.3096723705530167e-10,[0.99988556],0.001,5000,0.01
7,Spiral_Growing,10,3200,0.5204027891159058,3.552713678800501e-11,[0.9999404],0.001,5000,0.01
7,Spiral_Growing,10,3300,0.5105064511299133,8.846292622044505e-12,[0.99997026],0.001,5000,0.01
7,Spiral_Growing,10,3400,0.5010859966278076,2.115143563768962e-12,[0.99998546],0.001,5000,0.01
7,Spiral_Growing,10,3500,0.49212363362312317,5.030997862233433e-13,[0.9999929],0.001,5000,0.01
7,Spiral_Growing,10,3600,0.4836028516292572,1.1141309635932448e-13,[0.99999666],0.001,5000,0.01
7,Spiral_Growing,10,3700,0.47550448775291443,1.1141309635932448e-13,[0.99999666],0.001,5000,0.01
7,Spiral_Growing,10,3800,0.4678102135658264,1.1141309635932448e-13,[0.99999666],0.001,5000,0.01
7,Spiral_Growing,10,3900,0.4604947865009308,1.0746958878371515e-13,[0.9999967],0.001,5000,0.01
7,Spiral_Growing,10,4000,0.4535391330718994,9.606537435110848e-14,[0.9999969],0.001,5000,0.01
7,Spiral_Growing,10,4100,0.44691839814186096,8.881784197001252e-14,[0.999997],0.001,5000,0.01
7,Spiral_Growing,10,4200,0.4406110346317291,7.847944570680415e-14,[0.9999972],0.001,5000,0.01
7,Spiral_Growing,10,4300,0.43459078669548035,7.194245199571014e-14,[0.9999973],0.001,5000,0.01
7,Spiral_Growing,10,4400,0.42883843183517456,6.568967510786963e-14,[0.99999744],0.001,5000,0.01
7,Spiral_Growing,10,4500,0.42333224415779114,5.684341886080802e-14,[0.9999976],0.001,5000,0.01
7,Spiral_Growing,10,4600,0.41805368661880493,5.1301184031101246e-14,[0.99999774],0.001,5000,0.01
7,Spiral_Growing,10,4700,0.41298431158065796,4.6043169412779764e-14,[0.99999785],0.001,5000,0.01
7,Spiral_Growing,10,4800,0.40810880064964294,4.3520742565306136e-14,[0.9999979],0.001,5000,0.01
7,Spiral_Growing,10,4900,0.4034125804901123,3.868904979373311e-14,[0.99999803],0.001,5000,0.01
7,Spiral_Grown,10,0,1.6860272884368896,0.0,[1.],0.001,5000,0.02
7,Spiral_Grown,10,100,1.5730558633804321,0.0,[1.],0.001,5000,0.02
7,Spiral_Grown,10,200,1.4899108409881592,0.0,[1.],0.001,5000,0.02
7,Spiral_Grown,10,300,1.3976269960403442,0.0,[1.],0.001,5000,0.02
7,Spiral_Grown,10,400,1.3306753635406494,0.0,[1.],0.001,5000,0.02
7,Spiral_Grown,10,500,1.2927178144454956,0.0,[1.],0.001,5000,0.02
7,Spiral_Grown,10,600,1.271303415298462,0.0,[1.],0.001,5000,0.02
7,Spiral_Grown,10,700,1.2578859329223633,0.0,[1.],0.001,5000,0.02
7,Spiral_Grown,10,800,1.2469617128372192,0.0,[1.],0.001,5000,0.02
7,Spiral_Grown,10,900,1.2352333068847656,0.0,[1.],0.001,5000,0.02
7,Spiral_Grown,10,1000,1.2213051319122314,0.0,[1.],0.001,5000,0.02
7,Spiral_Grown,10,1100,1.204171895980835,0.0,[1.],0.001,5000,0.02
7,Spiral_Grown,10,1200,1.183279037475586,0.0,[1.],0.001,5000,0.02
7,Spiral_Grown,10,1300,1.1589571237564087,0.0,[1.],0.001,5000,0.02
7,Spiral_Grown,10,1400,1.1318687200546265,0.0,[1.],0.001,5000,0.02
7,Spiral_Grown,10,1500,1.1022727489471436,0.0,[1.],0.001,5000,0.02
7,Spiral_Grown,10,1600,1.0696460008621216,0.0,[1.],0.001,5000,0.02
7,Spiral_Grown,10,1700,1.0329798460006714,0.0,[1.],0.001,5000,0.02
7,Spiral_Grown,10,1800,0.9949033260345459,0.0,[1.],0.001,5000,0.02
7,Spiral_Grown,10,1900,0.9580702185630798,0.0,[1.],0.001,5000,0.02
7,Spiral_Grown,10,2000,0.9230360984802246,0.0,[1.],0.001,5000,0.02
7,Spiral_Grown,10,2100,0.8900982737541199,0.0,[1.],0.001,5000,0.02
7,Spiral_Grown,10,2200,0.8593195676803589,0.0,[1.],0.001,5000,0.02
7,Spiral_Grown,10,2300,0.8306569457054138,0.0,[1.],0.001,5000,0.02
7,Spiral_Grown,10,2400,0.8039858937263489,0.0,[1.],0.001,5000,0.02
7,Spiral_Grown,10,2500,0.7791076898574829,0.0,[1.],0.001,5000,0.02
7,Spiral_Grown,10,2600,0.7557995915412903,0.0,[1.],0.001,5000,0.02
7,Spiral_Grown,10,2700,0.7338512539863586,0.0,[1.],0.001,5000,0.02
7,Spiral_Grown,10,2800,0.7130484580993652,0.0,[1.],0.001,5000,0.02
7,Spiral_Grown,10,2900,0.6931357383728027,0.0,[1.],0.001,5000,0.02
7,Spiral_Grown,10,3000,0.6738770008087158,0.0,[1.],0.001,5000,0.02
7,Spiral_Grown,10,3100,0.6552140712738037,0.0,[1.],0.001,5000,0.02
7,Spiral_Grown,10,3200,0.6372859477996826,0.0,[1.],0.001,5000,0.02
7,Spiral_Grown,10,3300,0.6202536225318909,0.0,[1.],0.001,5000,0.02
7,Spiral_Grown,10,3400,0.604178249835968,0.0,[1.],0.001,5000,0.02
7,Spiral_Grown,10,3500,0.5890290141105652,0.0,[1.],0.001,5000,0.02
7,Spiral_Grown,10,3600,0.5747333765029907,0.0,[1.],0.001,5000,0.02
7,Spiral_Grown,10,3700,0.5612123608589172,0.0,[1.],0.001,5000,0.02
7,Spiral_Grown,10,3800,0.5483858585357666,0.0,[1.],0.001,5000,0.02
7,Spiral_Grown,10,3900,0.5361650586128235,0.0,[1.],0.001,5000,0.02
7,Spiral_Grown,10,4000,0.5244479775428772,0.0,[1.],0.001,5000,0.02
7,Spiral_Grown,10,4100,0.5131300687789917,0.0,[1.],0.001,5000,0.02
7,Spiral_Grown,10,4200,0.5021271705627441,0.0,[1.],0.001,5000,0.02
7,Spiral_Grown,10,4300,0.49140477180480957,0.0,[1.],0.001,5000,0.02
7,Spiral_Grown,10,4400,0.48099446296691895,0.0,[1.],0.001,5000,0.02
7,Spiral_Grown,10,4500,0.47097375988960266,0.0,[1.],0.001,5000,0.02
7,Spiral_Grown,10,4600,0.4614204466342926,0.0,[1.],0.001,5000,0.02
7,Spiral_Grown,10,4700,0.45237699151039124,0.0,[1.],0.001,5000,0.02
7,Spiral_Grown,10,4800,0.4438450336456299,0.0,[1.],0.001,5000,0.02
7,Spiral_Grown,10,4900,0.4357992112636566,0.0,[1.],0.001,5000,0.02
7,Spiral_Growing,10,0,1.6262329816818237,0.01996060274541378,[0.00098537],0.001,5000,0.02
7,Spiral_Growing,10,100,1.6123322248458862,0.01622883602976799,[0.09919934],0.001,5000,0.02
7,Spiral_Growing,10,200,1.5740110874176025,0.01304405927658081,[0.19240919],0.001,5000,0.02
7,Spiral_Growing,10,300,1.4708622694015503,0.010357048362493515,[0.28038037],0.001,5000,0.02
7,Spiral_Growing,10,400,1.3608460426330566,0.008114987052977085,[0.3630154],0.001,5000,0.02
7,Spiral_Growing,10,500,1.29328453540802,0.0062670460902154446,[0.4402212],0.001,5000,0.02
7,Spiral_Growing,10,600,1.2548763751983643,0.004764514043927193,[0.5119163],0.001,5000,0.02
7,Spiral_Growing,10,700,1.2249653339385986,0.00356104108504951,[0.57803786],0.001,5000,0.02
7,Spiral_Growing,10,800,1.1897825002670288,0.0026129265315830708,[0.6385497],0.001,5000,0.02
7,Spiral_Growing,10,900,1.1447011232376099,0.0018794400384649634,[0.69345146],0.001,5000,0.02
7,Spiral_Growing,10,1000,1.0928014516830444,0.0013231673510745168,[0.7427873],0.001,5000,0.02
7,Spiral_Growing,10,1100,1.0378082990646362,0.0009103308548219502,[0.78665394],0.001,5000,0.02
7,Spiral_Growing,10,1200,0.9840875267982483,0.000611049763392657,[0.8252073],0.001,5000,0.02
7,Spiral_Growing,10,1300,0.933546781539917,0.00039951674989424646,[0.8586641],0.001,5000,0.02
7,Spiral_Growing,10,1400,0.8867118954658508,0.00025401043239980936,[0.8873034],0.001,5000,0.02
7,Spiral_Growing,10,1500,0.844860851764679,0.00015678605996072292,[0.91146016],0.001,5000,0.02
7,Spiral_Growing,10,1600,0.808493435382843,9.37910663196817e-05,[0.9315197],0.001,5000,0.02
7,Spiral_Growing,10,1700,0.777035117149353,5.4284602811094373e-05,[0.9479017],0.001,5000,0.02
7,Spiral_Growing,10,1800,0.7492942214012146,3.0345991035574116e-05,[0.9610475],0.001,5000,0.02
7,Spiral_Growing,10,1900,0.7241065502166748,1.635562875890173e-05,[0.9714031],0.001,5000,0.02
7,Spiral_Growing,10,2000,0.7007319331169128,8.483484634780325e-06,[0.9794045],0.001,5000,0.02
7,Spiral_Growing,10,2100,0.6788682341575623,4.226612418278819e-06,[0.9854628],0.001,5000,0.02
7,Spiral_Growing,10,2200,0.6584811806678772,2.0186359961371636e-06,[0.9899535],0.001,5000,0.02
7,Spiral_Growing,10,2300,0.6396171450614929,9.222391099683591e-07,[0.9932094],0.001,5000,0.02
7,Spiral_Growing,10,2400,0.6222749948501587,4.021354129690735e-07,[0.99551594],0.001,5000,0.02
7,Spiral_Growing,10,2500,0.6063582897186279,1.6693070392648224e-07,[0.99711096],0.001,5000,0.02
7,Spiral_Growing,10,2600,0.59168940782547,6.58297878430858e-08,[0.99818575],0.001,5000,0.02
7,Spiral_Growing,10,2700,0.578056275844574,2.458986614328751e-08,[0.9988912],0.001,5000,0.02
7,Spiral_Growing,10,2800,0.5652665495872498,8.674334139868733e-09,[0.9993414],0.001,5000,0.02
7,Spiral_Growing,10,2900,0.5531803369522095,2.881351823802447e-09,[0.99962044],0.001,5000,0.02
7,Spiral_Growing,10,3000,0.5417084097862244,8.97985685810454e-10,[0.9997881],0.001,5000,0.02
7,Spiral_Growing,10,3100,0.5307947397232056,2.6193447411060333e-10,[0.99988556],0.001,5000,0.02
7,Spiral_Growing,10,3200,0.5204028487205505,7.105427357601002e-11,[0.9999404],0.001,5000,0.02
7,Spiral_Growing,10,3300,0.5105065107345581,1.769258524408901e-11,[0.99997026],0.001,5000,0.02
7,Spiral_Growing,10,3400,0.5010867714881897,4.230287127537924e-12,[0.99998546],0.001,5000,0.02
7,Spiral_Growing,10,3500,0.4921238124370575,1.0061995724466866e-12,[0.9999929],0.001,5000,0.02
7,Spiral_Growing,10,3600,0.4836021363735199,2.2282619271864895e-13,[0.99999666],0.001,5000,0.02
7,Spiral_Growing,10,3700,0.47550448775291443,2.2282619271864895e-13,[0.99999666],0.001,5000,0.02
7,Spiral_Growing,10,3800,0.4678087830543518,2.2282619271864895e-13,[0.99999666],0.001,5000,0.02
7,Spiral_Growing,10,3900,0.46049344539642334,2.149391775674303e-13,[0.9999967],0.001,5000,0.02
7,Spiral_Growing,10,4000,0.4535411596298218,1.9213074870221697e-13,[0.9999969],0.001,5000,0.02
7,Spiral_Growing,10,4100,0.4469187259674072,1.7763568394002505e-13,[0.999997],0.001,5000,0.02
7,Spiral_Growing,10,4200,0.4406103789806366,1.569588914136083e-13,[0.9999972],0.001,5000,0.02
7,Spiral_Growing,10,4300,0.43459072709083557,1.438849039914203e-13,[0.9999973],0.001,5000,0.02
7,Spiral_Growing,10,4400,0.4288383424282074,1.3137935021573927e-13,[0.99999744],0.001,5000,0.02
7,Spiral_Growing,10,4500,0.4233320951461792,1.1368683772161603e-13,[0.9999976],0.001,5000,0.02
7,Spiral_Growing,10,4600,0.41805365681648254,1.0260236806220249e-13,[0.99999774],0.001,5000,0.02
7,Spiral_Growing,10,4700,0.4129844903945923,9.208633882555953e-14,[0.99999785],0.001,5000,0.02
7,Spiral_Growing,10,4800,0.4081087112426758,8.704148513061227e-14,[0.9999979],0.001,5000,0.02
7,Spiral_Growing,10,4900,0.4034123718738556,7.737809958746622e-14,[0.99999803],0.001,5000,0.02
7,Spiral_Grown,10,0,1.6860272884368896,0.0,[1.],0.001,5000,0.03
7,Spiral_Grown,10,100,1.5730558633804321,0.0,[1.],0.001,5000,0.03
7,Spiral_Grown,10,200,1.4899108409881592,0.0,[1.],0.001,5000,0.03
7,Spiral_Grown,10,300,1.3976269960403442,0.0,[1.],0.001,5000,0.03
7,Spiral_Grown,10,400,1.3306753635406494,0.0,[1.],0.001,5000,0.03
7,Spiral_Grown,10,500,1.2927178144454956,0.0,[1.],0.001,5000,0.03
7,Spiral_Grown,10,600,1.271303415298462,0.0,[1.],0.001,5000,0.03
7,Spiral_Grown,10,700,1.2578859329223633,0.0,[1.],0.001,5000,0.03
7,Spiral_Grown,10,800,1.2469617128372192,0.0,[1.],0.001,5000,0.03
7,Spiral_Grown,10,900,1.2352333068847656,0.0,[1.],0.001,5000,0.03
7,Spiral_Grown,10,1000,1.2213051319122314,0.0,[1.],0.001,5000,0.03
7,Spiral_Grown,10,1100,1.204171895980835,0.0,[1.],0.001,5000,0.03
7,Spiral_Grown,10,1200,1.183279037475586,0.0,[1.],0.001,5000,0.03
7,Spiral_Grown,10,1300,1.1589571237564087,0.0,[1.],0.001,5000,0.03
7,Spiral_Grown,10,1400,1.1318687200546265,0.0,[1.],0.001,5000,0.03
7,Spiral_Grown,10,1500,1.1022727489471436,0.0,[1.],0.001,5000,0.03
7,Spiral_Grown,10,1600,1.0696460008621216,0.0,[1.],0.001,5000,0.03
7,Spiral_Grown,10,1700,1.0329798460006714,0.0,[1.],0.001,5000,0.03
7,Spiral_Grown,10,1800,0.9949033260345459,0.0,[1.],0.001,5000,0.03
7,Spiral_Grown,10,1900,0.9580702185630798,0.0,[1.],0.001,5000,0.03
7,Spiral_Grown,10,2000,0.9230360984802246,0.0,[1.],0.001,5000,0.03
7,Spiral_Grown,10,2100,0.8900982737541199,0.0,[1.],0.001,5000,0.03
7,Spiral_Grown,10,2200,0.8593195676803589,0.0,[1.],0.001,5000,0.03
7,Spiral_Grown,10,2300,0.8306569457054138,0.0,[1.],0.001,5000,0.03
7,Spiral_Grown,10,2400,0.8039858937263489,0.0,[1.],0.001,5000,0.03
7,Spiral_Grown,10,2500,0.7791076898574829,0.0,[1.],0.001,5000,0.03
7,Spiral_Grown,10,2600,0.7557995915412903,0.0,[1.],0.001,5000,0.03
7,Spiral_Grown,10,2700,0.7338512539863586,0.0,[1.],0.001,5000,0.03
7,Spiral_Grown,10,2800,0.7130484580993652,0.0,[1.],0.001,5000,0.03
7,Spiral_Grown,10,2900,0.6931357383728027,0.0,[1.],0.001,5000,0.03
7,Spiral_Grown,10,3000,0.6738770008087158,0.0,[1.],0.001,5000,0.03
7,Spiral_Grown,10,3100,0.6552140712738037,0.0,[1.],0.001,5000,0.03
7,Spiral_Grown,10,3200,0.6372859477996826,0.0,[1.],0.001,5000,0.03
7,Spiral_Grown,10,3300,0.6202536225318909,0.0,[1.],0.001,5000,0.03
7,Spiral_Grown,10,3400,0.604178249835968,0.0,[1.],0.001,5000,0.03
7,Spiral_Grown,10,3500,0.5890290141105652,0.0,[1.],0.001,5000,0.03
7,Spiral_Grown,10,3600,0.5747333765029907,0.0,[1.],0.001,5000,0.03
7,Spiral_Grown,10,3700,0.5612123608589172,0.0,[1.],0.001,5000,0.03
7,Spiral_Grown,10,3800,0.5483858585357666,0.0,[1.],0.001,5000,0.03
7,Spiral_Grown,10,3900,0.5361650586128235,0.0,[1.],0.001,5000,0.03
7,Spiral_Grown,10,4000,0.5244479775428772,0.0,[1.],0.001,5000,0.03
7,Spiral_Grown,10,4100,0.5131300687789917,0.0,[1.],0.001,5000,0.03
7,Spiral_Grown,10,4200,0.5021271705627441,0.0,[1.],0.001,5000,0.03
7,Spiral_Grown,10,4300,0.49140477180480957,0.0,[1.],0.001,5000,0.03
7,Spiral_Grown,10,4400,0.48099446296691895,0.0,[1.],0.001,5000,0.03
7,Spiral_Grown,10,4500,0.47097375988960266,0.0,[1.],0.001,5000,0.03
7,Spiral_Grown,10,4600,0.4614204466342926,0.0,[1.],0.001,5000,0.03
7,Spiral_Grown,10,4700,0.45237699151039124,0.0,[1.],0.001,5000,0.03
7,Spiral_Grown,10,4800,0.4438450336456299,0.0,[1.],0.001,5000,0.03
7,Spiral_Grown,10,4900,0.4357992112636566,0.0,[1.],0.001,5000,0.03
7,Spiral_Growing,10,0,1.6262329816818237,0.029940905049443245,[0.00098537],0.001,5000,0.03
7,Spiral_Growing,10,100,1.6123322248458862,0.024343252182006836,[0.09919935],0.001,5000,0.03
7,Spiral_Growing,10,200,1.5740110874176025,0.019566085189580917,[0.1924092],0.001,5000,0.03
7,Spiral_Growing,10,300,1.4708622694015503,0.015535572543740273,[0.28038037],0.001,5000,0.03
7,Spiral_Growing,10,400,1.3608460426330566,0.01217248011380434,[0.3630154],0.001,5000,0.03
7,Spiral_Growing,10,500,1.29328453540802,0.009400568902492523,[0.4402212],0.001,5000,0.03
7,Spiral_Growing,10,600,1.2548764944076538,0.007146772928535938,[0.5119162],0.001,5000,0.03
7,Spiral_Growing,10,700,1.2249654531478882,0.005341562908142805,[0.5780378],0.001,5000,0.03
7,Spiral_Growing,10,800,1.1897825002670288,0.003919391427189112,[0.6385496],0.001,5000,0.03
7,Spiral_Growing,10,900,1.1447011232376099,0.0028191611636430025,[0.6934514],0.001,5000,0.03
7,Spiral_Growing,10,1000,1.092801570892334,0.0019847522489726543,[0.74278724],0.001,5000,0.03
7,Spiral_Growing,10,1100,1.0378082990646362,0.0013654970098286867,[0.7866539],0.001,5000,0.03
7,Spiral_Growing,10,1200,0.9840875864028931,0.0009165759547613561,[0.8252072],0.001,5000,0.03
7,Spiral_Growing,10,1300,0.933546781539917,0.00059927609981969,[0.858664],0.001,5000,0.03
7,Spiral_Growing,10,1400,0.8867120146751404,0.0003810164052993059,[0.8873033],0.001,5000,0.03
7,Spiral_Growing,10,1500,0.844860851764679,0.0002351797156734392,[0.91146004],0.001,5000,0.03
7,Spiral_Growing,10,1600,0.8084933757781982,0.00014068683958612382,[0.9315196],0.001,5000,0.03
7,Spiral_Growing,10,1700,0.7770348787307739,8.142708975356072e-05,[0.94790167],0.001,5000,0.03
7,Spiral_Growing,10,1800,0.7492942810058594,4.5519125706050545e-05,[0.9610474],0.001,5000,0.03
7,Spiral_Growing,10,1900,0.7241065502166748,2.4533443138352595e-05,[0.9714031],0.001,5000,0.03
7,Spiral_Growing,10,2000,0.7007319927215576,1.2725226952170487e-05,[0.9794045],0.001,5000,0.03
7,Spiral_Growing,10,2100,0.6788682341575623,6.339918400044553e-06,[0.9854628],0.001,5000,0.03
7,Spiral_Growing,10,2200,0.6584811806678772,3.0279538805189077e-06,[0.9899535],0.001,5000,0.03
7,Spiral_Growing,10,2300,0.6396171450614929,1.3833829370923922e-06,[0.99320936],0.001,5000,0.03
7,Spiral_Growing,10,2400,0.6222749948501587,6.032191208760196e-07,[0.9955159],0.001,5000,0.03
7,Spiral_Growing,10,2500,0.6063582897186279,2.50406401391956e-07,[0.9971109],0.001,5000,0.03
7,Spiral_Growing,10,2600,0.59168940782547,9.87511654670925e-08,[0.9981857],0.001,5000,0.03
7,Spiral_Growing,10,2700,0.578056275844574,3.6888764043396804e-08,[0.9988911],0.001,5000,0.03
7,Spiral_Growing,10,2800,0.5652665495872498,1.3013855770793725e-08,[0.99934137],0.001,5000,0.03
7,Spiral_Growing,10,2900,0.553180456161499,4.322028068770578e-09,[0.99962044],0.001,5000,0.03
7,Spiral_Growing,10,3000,0.5417084097862244,1.346978528715681e-09,[0.9997881],0.001,5000,0.03
7,Spiral_Growing,10,3100,0.530794620513916,3.92901711165905e-10,[0.99988556],0.001,5000,0.03
7,Spiral_Growing,10,3200,0.5204028487205505,1.0658141036401503e-10,[0.9999404],0.001,5000,0.03
7,Spiral_Growing,10,3300,0.5105067491531372,2.6538876998771777e-11,[0.99997026],0.001,5000,0.03
7,Spiral_Growing,10,3400,0.5010861158370972,6.345430691306886e-12,[0.99998546],0.001,5000,0.03
7,Spiral_Growing,10,3500,0.4921237528324127,1.5092993044599212e-12,[0.9999929],0.001,5000,0.03
