Network_Type,Epoch,Base_Loss,Learning_Rate,Num_Epochs,Size_Influence
Bessel_Grown,0,0.6870478391647339,0.001,5000,0.01
Bessel_Grown,100,0.3862345218658447,0.001,5000,0.01
Bessel_Grown,200,0.37478214502334595,0.001,5000,0.01
Bessel_Grown,300,0.3662848174571991,0.001,5000,0.01
Bessel_Grown,400,0.35539889335632324,0.001,5000,0.01
Bessel_Grown,500,0.33994197845458984,0.001,5000,0.01
Bessel_Grown,600,0.316901296377182,0.001,5000,0.01
Bessel_Grown,700,0.2833186089992523,0.001,5000,0.01
Bessel_Grown,800,0.2389235645532608,0.001,5000,0.01
Bessel_Grown,900,0.19171321392059326,0.001,5000,0.01
Bessel_Grown,1000,0.1491554081439972,0.001,5000,0.01
Bessel_Grown,1100,0.11467771232128143,0.001,5000,0.01
Bessel_Grown,1200,0.08843594789505005,0.001,5000,0.01
Bessel_Grown,1300,0.0688895732164383,0.001,5000,0.01
Bessel_Grown,1400,0.05419565364718437,0.001,5000,0.01
Bessel_Grown,1500,0.042938631027936935,0.001,5000,0.01
Bessel_Grown,1600,0.034181930124759674,0.001,5000,0.01
Bessel_Grown,1700,0.027337487787008286,0.001,5000,0.01
Bessel_Grown,1800,0.022029636427760124,0.001,5000,0.01
Bessel_Grown,1900,0.017981605604290962,0.001,5000,0.01
Bessel_Grown,2000,0.014955999329686165,0.001,5000,0.01
Bessel_Grown,2100,0.01272098533809185,0.001,5000,0.01
Bessel_Grown,2200,0.011058508418500423,0.001,5000,0.01
Bessel_Grown,2300,0.00979202426970005,0.001,5000,0.01
Bessel_Grown,2400,0.008796301670372486,0.001,5000,0.01
Bessel_Grown,2500,0.00799093022942543,0.001,5000,0.01
Bessel_Grown,2600,0.007327817380428314,0.001,5000,0.01
Bessel_Grown,2700,0.006777845323085785,0.001,5000,0.01
Bessel_Grown,2800,0.0063208299688994884,0.001,5000,0.01
Bessel_Grown,2900,0.005940592382103205,0.001,5000,0.01
Bessel_Grown,3000,0.005623393226414919,0.001,5000,0.01
Bessel_Grown,3100,0.005357463378459215,0.001,5000,0.01
