Network_Type,Epoch,Base_Loss,Learning_Rate,Num_Epochs,Size_Influence
Bessel_Grown,0,0.490045428276062,0.001,5000,0.01
Bessel_Grown,100,0.37082234025001526,0.001,5000,0.01
Bessel_Grown,200,0.3547695577144623,0.001,5000,0.01
Bessel_Grown,300,0.3417515158653259,0.001,5000,0.01
Bessel_Grown,400,0.3198266327381134,0.001,5000,0.01
Bessel_Grown,500,0.28555619716644287,0.001,5000,0.01
Bessel_Grown,600,0.24047985672950745,0.001,5000,0.01
Bessel_Grown,700,0.19309735298156738,0.001,5000,0.01
Bessel_Grown,800,0.15155556797981262,0.001,5000,0.01
Bessel_Grown,900,0.11940567195415497,0.001,5000,0.01
Bessel_Grown,1000,0.09652087092399597,0.001,5000,0.01
Bessel_Grown,1100,0.08075204491615295,0.001,5000,0.01
Bessel_Grown,1200,0.06941530853509903,0.001,5000,0.01
Bessel_Grown,1300,0.06022258847951889,0.001,5000,0.01
Bessel_Grown,1400,0.05167368799448013,0.001,5000,0.01
Bessel_Grown,1500,0.0435485914349556,0.001,5000,0.01
Bessel_Grown,1600,0.0363905131816864,0.001,5000,0.01
Bessel_Grown,1700,0.03033684566617012,0.001,5000,0.01
Bessel_Grown,1800,0.025364838540554047,0.001,5000,0.01
Bessel_Grown,1900,0.02143954299390316,0.001,5000,0.01
Bessel_Grown,2000,0.018436169251799583,0.001,5000,0.01
Bessel_Grown,2100,0.01613776385784149,0.001,5000,0.01
Bessel_Grown,2200,0.01431966107338667,0.001,5000,0.01
Bessel_Grown,2300,0.012820052914321423,0.001,5000,0.01
Bessel_Grown,2400,0.011548478156328201,0.001,5000,0.01
Bessel_Grown,2500,0.010456216521561146,0.001,5000,0.01
Bessel_Grown,2600,0.009512783028185368,0.001,5000,0.01
Bessel_Grown,2700,0.008696569129824638,0.001,5000,0.01
Bessel_Grown,2800,0.0079910634085536,0.001,5000,0.01
Bessel_Grown,2900,0.007382817100733519,0.001,5000,0.01
Bessel_Grown,3000,0.006860263179987669,0.001,5000,0.01
Bessel_Grown,3100,0.006413033232092857,0.001,5000,0.01
Bessel_Grown,3200,0.006031597498804331,0.001,5000,0.01
Bessel_Grown,3300,0.005707124713808298,0.001,5000,0.01
Bessel_Grown,3400,0.005431428086012602,0.001,5000,0.01
Bessel_Grown,3500,0.005196927115321159,0.001,5000,0.01
Bessel_Grown,3600,0.0049965959042310715,0.001,5000,0.01
Bessel_Grown,3700,0.004823862109333277,0.001,5000,0.01
Bessel_Grown,3800,0.004672188777476549,0.001,5000,0.01
Bessel_Grown,3900,0.004533040337264538,0.001,5000,0.01
Bessel_Grown,4000,0.004391430877149105,0.001,5000,0.01
Bessel_Grown,4100,0.004240486305207014,0.001,5000,0.01
Bessel_Grown,4200,0.0040830085054039955,0.001,5000,0.01
Bessel_Grown,4300,0.003917495254427195,0.001,5000,0.01
Bessel_Grown,4400,0.003742645028978586,0.001,5000,0.01
Bessel_Grown,4500,0.0035575104411691427,0.001,5000,0.01
Bessel_Grown,4600,0.003362047951668501,0.001,5000,0.01
Bessel_Grown,4700,0.003157471539452672,0.001,5000,0.01
Bessel_Grown,4800,0.0029463041573762894,0.001,5000,0.01
Bessel_Grown,4900,0.0027320513036102057,0.001,5000,0.01
Bessel_Growing,0,0.4043223559856415,0.001,5000,0.01
Bessel_Growing,100,0.37741056084632874,0.001,5000,0.01
Bessel_Growing,200,0.3627794682979584,0.001,5000,0.01
Bessel_Growing,300,0.3361140787601471,0.001,5000,0.01
Bessel_Growing,400,0.2671298086643219,0.001,5000,0.01
Bessel_Growing,500,0.16625744104385376,0.001,5000,0.01
Bessel_Growing,600,0.09875193983316422,0.001,5000,0.01
Bessel_Growing,700,0.07850715517997742,0.001,5000,0.01
Bessel_Growing,800,0.06804708391427994,0.001,5000,0.01
